num,Database,herb,MOLID,PubChem_CID,Biological_Test_Results,BBB_OB,SMILES,genes_from_tcmsp,genes_from_pubchem,genes_from_sea,genes_total,Ingredient_Name
224,Chemistry,baizhu,,145742,Exist,++,C1CC(NC1)C(=O)O,,,,,proline
225,Chemistry,danggui,,145742,Exist,++,C1CC(NC1)C(=O)O,,,,,proline
226,Chemistry,danggui,,595,Exist,++,C(C(C(=O)O)N)SSCC(C(=O)O)N,,,,,cystine
227,Chemistry,danggui,,6137,Exist,++,CSCCC(C(=O)O)N,,,,,methionine
228,Chemistry,bohe,,6137,Exist,++,CSCCC(C(=O)O)N,,,,,methionine
229,Chemistry,baizhu,,6322,Exist,++,C(CC(C(=O)O)N)CN=C(N)N,,"NOS2,NOS3,CYP1A2,NOS1","NOS2,CPN1,NOS3,FURIN,DDAH1,NOS1","NOS2,NOS1,CPN1,CYP1A2,FURIN,DDAH1,NOS3",arginine
230,Chemistry,danggui,,6322,Exist,++,C(CC(C(=O)O)N)CN=C(N)N,,"NOS2,NOS3,CYP1A2,NOS1","NOS2,CPN1,NOS3,FURIN,DDAH1,NOS1","NOS2,NOS1,CPN1,CYP1A2,FURIN,DDAH1,NOS3",arginine
231,Chemistry,baizhu,,5962,Exist,++,C(CCN)CC(C(=O)O)N,,,RNPEP,RNPEP,lysine
232,Chemistry,danggui,,5962,Exist,++,C(CCN)CC(C(=O)O)N,,,RNPEP,RNPEP,lysine
233,Chemistry,bohe,,5962,Exist,++,C(CCN)CC(C(=O)O)N,,,RNPEP,RNPEP,lysine
234,Chemistry,baizhu,,6274,Exist,++,C1=C(NC=N1)CC(C(=O)O)N,,"CA14,CA6,SLC7A5,CA3,CA1,CA9,CA5A,CA12,CA7,CA4,CA2,SIRPA,CD47,SLC15A3,CA5B,SLC15A4","CPB2,HRH4","CA14,HRH4,CA6,SLC7A5,CA1,CA3,CA9,CA5A,CA12,CA7,CA4,CPB2,SIRPA,CA2,CD47,SLC15A3,CA5B,SLC15A4",histidine
235,Chemistry,danggui,,6274,Exist,++,C1=C(NC=N1)CC(C(=O)O)N,,"CA14,CA6,SLC7A5,CA3,CA1,CA9,CA5A,CA12,CA7,CA4,CA2,SIRPA,CD47,SLC15A3,CA5B,SLC15A4","CPB2,HRH4","CA14,HRH4,CA6,SLC7A5,CA1,CA3,CA9,CA5A,CA12,CA7,CA4,CPB2,SIRPA,CA2,CD47,SLC15A3,CA5B,SLC15A4",histidine
236,Chemistry,danggui,,6106,Exist,++,CC(C)CC(C(=O)O)N,,"CYP3A4,CYP2C19,CYP2C9,CYP2D6,CYP1A2","GRM6,GRIK2,GRIK1,SLC1A1","CYP3A4,SLC1A1,CYP2C19,CYP2C9,CYP2D6,CYP1A2,GRIK2,GRIK1,GRM6",leucine
237,Chemistry,bohe,,6106,Exist,++,CC(C)CC(C(=O)O)N,,"CYP3A4,CYP2C19,CYP2C9,CYP2D6,CYP1A2","GRM6,GRIK2,GRIK1,SLC1A1","CYP3A4,SLC1A1,CYP2C19,CYP2C9,CYP2D6,CYP1A2,GRIK2,GRIK1,GRM6",leucine
238,Chemistry,bohe,,6267,Exist,++,C(C(C(=O)O)N)C(=O)N,,CA1,,CA1,asparagine
239,Chemistry,baizhu,,602,Exist,++,CC(C(=O)O)N,,,,,alanine
240,Chemistry,danggui,,602,Exist,++,CC(C(=O)O)N,,,,,alanine
241,Chemistry,bohe,,602,Exist,++,CC(C(=O)O)N,,,,,alanine
242,Chemistry,baizhu,,6287,Exist,++,CC(C)C(C(=O)O)N,,,,,valine
243,Chemistry,danggui,,6287,Exist,++,CC(C)C(C(=O)O)N,,,,,valine
244,Chemistry,bohe,,6287,Exist,++,CC(C)C(C(=O)O)N,,,,,valine
245,Chemistry,danggui,,6288,Exist,++,CC(C(C(=O)O)N)O,,,,,threonine
246,Chemistry,danggui,,12101,Exist,+-,CCC1=CC(=CC=C1)O,,,,,m-ethylphenol
247,Chemistry,danggui,,7478,Exist,++,COC1=CC=C(C=C1)C(=O)O,,"CA1,CA2","GSK3B,AKR1C3,CA2,CA1,CES1,CES2","GSK3B,AKR1C3,CA2,CA1,CES1,CES2",anisic acid
248,Chemistry,danggui,,7410,Exist,++,CC(=O)C1=CC=CC=C1,,,"CES1,CES2","CES1,CES2",acetophenone
249,Chemistry,danggui,,7410,Exist,++,CC(=O)C1=CC=CC=C1,,,"CES1,CES2","CES1,CES2",phenylethanone
250,Chemistry,chaihu,,10820,Exist,++,CC(C)C1=CC=C(C=C1)C(=O)O,,,,,p-isopropylbenzoic acid
251,Chemistry,danggui,,10254,Exist,++,CC1=CC(=C(C(=C1)C)C=O)C,,NR1I2,,NR1I2,"2,4,6-trimethylbenzaldehyde"
252,Chemistry,chaihu,,6427888,,++,CC1(CC2(CC1C=C2)C)C,,,,,beta-fenchene
253,Chemistry,danggui,,521569,,+-,CC(=CCCC1(C2CCC(=C)C1C2)C)C,,,,,bergamotene
254,Chemistry,shengjiang,,86608,,++,CC1=CCC2CC1C2(C)CCC=C(C)C,,,,,alpha-bergamotene
255,Chemistry,chaihu,,11830551,Exist,++,CC1=CC2C(CC1)C(=C)CCCC2(C)C,,,,,alpha-himachalene
256,Chemistry,chaihu,,84532,,++,CC1C2CC(C2(C)C)CC1=O,,,,,isopinocamphone
257,Chemistry,danggui,,56842786,,++,CC(=C)C1C2C(C2(C)C)CCC1(C)C=C,,,,,bicycloelemene
258,Chemistry,danggui,,15558663,,++,CC1CCC(=C(C)C)C12CCC(=CC2)C,,,,,gamma-acoradiene
259,Chemistry,chaihu,,15558663,,++,CC1CCC(=C(C)C)C12CCC(=CC2)C,,,,,gamma-acoradiene
260,Chemistry,chaihu,,94221,Exist,++,CC1=CCC(CC1O)C(=C)C,,,,,trans-carveol
261,Chemistry,danggui,,21491,Exist,++,CC1(C(CCC1(C)C(=O)O)C(=O)O)C,,,,,camphoric acid
262,Chemistry,chaihu,,5281515,Exist,++,CC1=CCCC(=C)C2CC(C2CC1)(C)C,,,,,beta-caryophyllene
263,Chemistry,chaihu,,6450812,,++,CC1CCC2C(C2(C)C)C3C1CCC3=C,,,,,beta-gurjunene
264,Chemistry,chaihu,,5317844,,++,CC1CCC(CC2=C1CCC2C)C(=C)C,,,,,alpha-guaiene
265,Chemistry,fuling,,92156,Exist,++,CC(=O)OC1CCC2(C(C1(C)C)CCC3(C2CC=C4C3(CCC5(C4CC(CC5)(C)C)C)C)C)C,,,"PTPN1,AKR1B10,HSD11B1,HSD11B2,POLB,PTPN2,ACP1,F3,CES2","PTPN1,AKR1B10,HSD11B1,HSD11B2,POLB,PTPN2,ACP1,F3,CES2",beta-amyrin acetate
266,Chemistry,baishao,,222284,Exist,++,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,,"GSK3B,DPP4,POLB,PRKAG2,PRKAA1,PRKAB2,PRKAB1,PRKAA2,PRKAG1,F2,PRKAG3","NR1H3,RORC,NR1H2,ESR2,SHBG,AR,SREBF2,NPC1L1,ESR1,CYP17A1","GSK3B,PRKAG2,PRKAB2,PRKAA1,F2,PRKAG3,ESR1,DPP4,NR1H3,RORC,NR1H2,POLB,ESR2,SHBG,AR,SREBF2,PRKAB1,NPC1L1,PRKAA2,PRKAG1,CYP17A1",beta-sitosterol
267,Chemistry,danggui,,222284,Exist,++,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,,"GSK3B,DPP4,POLB,PRKAG2,PRKAA1,PRKAB2,PRKAB1,PRKAA2,PRKAG1,F2,PRKAG3","NR1H3,RORC,NR1H2,ESR2,SHBG,AR,SREBF2,NPC1L1,ESR1,CYP17A1","GSK3B,PRKAG2,PRKAB2,PRKAA1,F2,PRKAG3,ESR1,DPP4,NR1H3,RORC,NR1H2,POLB,ESR2,SHBG,AR,SREBF2,PRKAB1,NPC1L1,PRKAA2,PRKAG1,CYP17A1",beta-sitosterol
268,Chemistry,gancao,,222284,Exist,++,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,,"GSK3B,DPP4,POLB,PRKAG2,PRKAA1,PRKAB2,PRKAB1,PRKAA2,PRKAG1,F2,PRKAG3","NR1H3,RORC,NR1H2,ESR2,SHBG,AR,SREBF2,NPC1L1,ESR1,CYP17A1","GSK3B,PRKAG2,PRKAB2,PRKAA1,F2,PRKAG3,ESR1,DPP4,NR1H3,RORC,NR1H2,POLB,ESR2,SHBG,AR,SREBF2,PRKAB1,NPC1L1,PRKAA2,PRKAG1,CYP17A1",beta-sitosterol
269,Chemistry,gancao,,NO,,,,,,,,methyl-24-hydroxy-11-deoxoglycyrrhetate
270,Chemistry,gancao,,NO,,,,,,,,methyl-24-hydroxyglycyrrhetate
271,Chemistry,chaihu,,5281331,Exist,++,CCC(C=CC(C)C1CCC2C1(CCC3C2=CCC4C3(CCC(C4)O)C)C)C(C)C,,,,,bessisterol
272,Chemistry,chaihu,,5283663,,++,CCC(C=CC(C)C1CCC2C1(CCC3C2=CCC4C3(CCC(C4)O)C)C)C(C)C,,,,,chondrillasterol
273,Chemistry,chaihu,,12300082,,++,CCC(C=CC(C)C1CCC2C1(CCC3C2=CCC4C3(CCC(C4)O)C)C)C(C)C,,,,,"stigmasta-7,22-dien-3beta-ol"
274,Chemistry,chaihu,,5281331,Exist,++,CCC(C=CC(C)C1CCC2C1(CCC3C2=CCC4C3(CCC(C4)O)C)C)C(C)C,,,,,alpha-spinasterol
275,Chemistry,chaihu,,521302,,++,CC1CCC23C1CC(C2(C)C)CCC3=C,,,,,gamma-patchoulene
276,Chemistry,chaihu,,170833,Exist,++,CC1CCC(C(C1)O)C(=C)C,,,,,isopulegol
627,TCMID,danggui,,1017,Exist,-+,C1=CC=C(C(=C1)C(=O)O)C(=O)O,,ALDH1A1,CDC25B,"ALDH1A1,CDC25B","1,2-benzenedicarboxylic acid"
628,TCMID,gancao,,73398,Exist,-+,CC1(C2CCC3(C(C2(CCC1O)C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C,,AKR1C4,"AKR1B10,HSD11B1,HSD11B2,PRKCH,PTPN11,CES2","AKR1B10,AKR1C4,HSD11B1,HSD11B2,PRKCH,PTPN11,CES2",18alpha-glycyrrhetinic acid
629,TCMID,gancao,,10114,Exist,-+,CC1(C2CCC3(C(C2(CCC1O)C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C,,"AKR1C4,PGR,MAPK9,JUN,PRKCA,MAPK10,PRKCD,PTPN11,SLCO1B3,CYP2D6,GLI3,SLCO1B1,PTPN1,TDP1,POLK,AKR1B10,PRKCB,MAPK8,CYP3A4,HSD11B1,HSD11B2,PPARG,CYP2C19,PRKCH,CYP2C9,NR3C1,HSPB1,CES1","AKR1B10,HSD11B1,HSD11B2,PRKCH,PTPN11,CES2","AKR1C4,PGR,MAPK9,JUN,PRKCA,MAPK10,PRKCD,PTPN11,SLCO1B3,CYP2D6,GLI3,SLCO1B1,PTPN1,TDP1,POLK,AKR1B10,PRKCB,MAPK8,CYP3A4,HSD11B1,HSD11B2,PPARG,CYP2C19,PRKCH,CYP2C9,NR3C1,HSPB1,CES1,CES2",18beta-glycyrrhetinic acid
630,TCMID,shengjiang,,NO,,,,,,,,"2,5-dimethyl-7-hydroxy chromone"
631,TCMID,gancao,,NO,,,,,,,,"2-methyl-1,3,6-trihydroxyanthraquinone"
632,TCMID,chaihu,,389001,Exist,-+,COC1=CC(=CC(=C1OC)OC)C2=C(C(=O)C3=C(C(=C(C=C3O2)OC)OC)OC)OC,,,"ABCG2,ALOX5,ABCB1","ABCG2,ALOX5,ABCB1","3,3',4',5,5',6,7-heptamethoxyflavone"
633,TCMID,fuling,,NO,,,,,,,,3beta-p-hydroxybenzoyldehydrotumulosicacid
634,TCMID,danggui,,17927,Exist,-+,CCC1=C(C=C(C=C1)O)O,,,TYR,TYR,4-ethylresorcinol
635,TCMID,shengjiang,,17927,Exist,-+,CCC1=C(C=C(C=C1)O)O,,,TYR,TYR,4-ethylresorcinol
636,TCMID,baishao,,NO,,,,,,,,4-o-galloyl quinicacid
637,TCMID,baishao,,10417809,Exist,-+,C1C(C(OC(=O)C2=CC(=C(C(=C2C3=C(C(=C(C=C3C(=O)O1)O)O)O)O)O)O)C4C5C(C6=C(C(=C(C(=C6C(=O)O5)C7=C(C(=C(C=C7C(=O)O4)O)O)O)O)O)O)O)O,,F10,,F10,5-desgalloylstachyurin
638,TCMID,baishao,,460894,,-+,C1C(C(C(CC1(C(=O)O)O)OC(=O)C2=CC(=C(C(=C2)O)O)O)O)O,,,,,5-O-Galloylquinic acid
639,TCMID,baizhu,,11368212,,-+,CC1=C2CC3C(=C)CCCC3(C=C2OC1=O)C,,,,,atractylenolide
640,TCMID,baizhu,,NO,,,,,,,,Atractylenolide ¢ñ
641,TCMID,baizhu,,NO,,,,,,,,Atractylenolide ¢ò
642,TCMID,baizhu,,NO,,,,,,,,Atractylenolide ¢ó
643,TCMID,baizhu,,5321018,Exist,-+,CC1=C2CC3C(=C)CCCC3(C=C2OC1=O)C,,TP53,,TP53,atractylenolide i
644,TCMID,danggui,,5287620,Exist,-+,CC1CCCC=CC2CC(CC2C(C=CC(=O)O1)O)O,,"EPAS1,OPRM1,NR5A1,GMNN,IDH1,NR2F2,CFTR,ABCB1,HIF1A,NFE2L2,IL1B,OPRD1,TDP1,NR5A2,YAP1,BARD1,MDM2,PRNP,BRCA1,SMAD3,MDM4,NR2E3,PAX8,IFNG,NCOA3,NR0B1,MITF","PAX8,PRNP,NR0B1","EPAS1,OPRM1,NR5A1,GMNN,IDH1,NR2F2,CFTR,ABCB1,HIF1A,NFE2L2,IL1B,OPRD1,TDP1,NR5A2,YAP1,BARD1,MDM2,PRNP,BRCA1,SMAD3,MDM4,NR2E3,PAX8,NR0B1,IFNG,MITF,NCOA3",brefeldin a
645,TCMID,bohe,,689043,Exist,-+,C1=CC(=C(C=C1C=CC(=O)O)O)O,,"ALOX5,HDAC9,GAA,CA14,AKR1B1,CA6,HDAC3,HDAC10,CA3,CA1,GAPDH,HDAC2,PTPN1,CA7,HDAC11,CA4,DPP4,AKR1B10,HDAC1,HDAC8,MMP9,HDAC7,CA5B,GLS,MPI,HDAC4,CA9,CA5A,MCL1,HDAC6,CA12,ALPL,MMP2,APP,HSP90AA1,HSP90AB1,ESR2,HDAC5,CA2,MMP1,GFER","CA14,AKR1B1,CA6,CA3,CA1,CA7,EGFR,PTPN1,CA4,MMP9,CA5B,SNCA,CA9,CA5A,CA12,MMP2,ESR2,CA2,MMP1","ALOX5,HDAC9,GAA,CA14,AKR1B1,CA6,HDAC3,HDAC10,CA1,CA3,GAPDH,HDAC2,PTPN1,CA7,EGFR,HDAC11,CA4,DPP4,AKR1B10,HDAC1,HDAC8,MMP9,HDAC7,CA5B,GLS,MPI,HDAC4,CA9,CA5A,MCL1,SNCA,HDAC6,CA12,ALPL,MMP2,APP,HSP90AA1,HSP90AB1,ESR2,HDAC5,CA2,MMP1,GFER",caffeic acid
646,TCMID,bohe,,689043,Exist,-+,C1=CC(=C(C=C1C=CC(=O)O)O)O,,"ALOX5,HDAC9,GAA,CA14,AKR1B1,CA6,HDAC3,HDAC10,CA3,CA1,GAPDH,HDAC2,PTPN1,CA7,HDAC11,CA4,DPP4,AKR1B10,HDAC1,HDAC8,MMP9,HDAC7,CA5B,GLS,MPI,HDAC4,CA9,CA5A,MCL1,HDAC6,CA12,ALPL,MMP2,APP,HSP90AA1,HSP90AB1,ESR2,HDAC5,CA2,MMP1,GFER","CA14,AKR1B1,CA6,CA3,CA1,CA7,EGFR,PTPN1,CA4,MMP9,CA5B,SNCA,CA9,CA5A,CA12,MMP2,ESR2,CA2,MMP1","ALOX5,HDAC9,GAA,CA14,AKR1B1,CA6,HDAC3,HDAC10,CA1,CA3,GAPDH,HDAC2,PTPN1,CA7,EGFR,HDAC11,CA4,DPP4,AKR1B10,HDAC1,HDAC8,MMP9,HDAC7,CA5B,GLS,MPI,HDAC4,CA9,CA5A,MCL1,SNCA,HDAC6,CA12,ALPL,MMP2,APP,HSP90AA1,HSP90AB1,ESR2,HDAC5,CA2,MMP1,GFER",caffeicacid
647,TCMID,baishao,,73644,Exist,-+,C1C2C(C3C(C(O2)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5C6=C(C(=C(C=C6C(=O)O3)O)O)O)O)O)O)OC(=O)C7=CC(=C(C(=C7C8=C(C(=C(C=C8C(=O)O1)O)O)O)O)O)O,,,,,casuarictin
648,TCMID,baishao,,14035442,Exist,-+,C1C(C(OC(=O)C2=CC(=C(C(=C2C3=C(C(=C(C=C3C(=O)O1)O)O)O)O)O)O)C4C5C(C6=C(C(=C(C(=C6C(=O)O5)C7=C(C(=C(C=C7C(=O)O4)O)O)O)O)O)O)O)O,,F10,,F10,casuariin
649,TCMID,baishao,,3083581,Exist,-+,CC1=CC(=O)C2=C(C(=C(C=C2O1)OC)C)O,,,"ABCG2,ABCB1","ABCG2,ABCB1",eugenitin
650,TCMID,gancao,,5280378,Exist,-+,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O,,"NR5A1,RARA,PGR,HDAC9,NR1I3,MAPT,SMN2,NFE2L2,ATAD5,NR1I2,GLI3,ESR1,YAP1,ESRRA,IL2,ESR2,AR,AHR,NR0B1,CYP1A2,CYP1B1","CA7,ALDH2,CA4,KLK7,HSD17B2,IL2,CYP19A1,CBR1,ESR2,MIF,ABCB1,ALOX12,CYP1B1,ESR1,CA12","ALDH2,RARA,HDAC9,MIF,ABCB1,MAPT,GLI3,ESR1,CA7,CA4,CYP19A1,AR,CYP1A2,NR0B1,CYP1B1,HSD17B2,PGR,NR1I3,CBR1,SMN2,NFE2L2,ATAD5,NR1I2,ALOX12,CA12,YAP1,KLK7,ESRRA,IL2,ESR2,AHR,NR5A1",formononetin
651,TCMID,baishao,,NO,,,,,,,,gallicacid
652,TCMID,gancao,,5317478,,-+,CC(=CCC1=C(C2=C(C=C1O)OC=C(C2=O)C3=CC=C(C=C3)OC)O)C,,,"CA7,PTPN1,CYP19A1,CBR1,ABCB1,CYP1B1","CA7,PTPN1,CYP19A1,CBR1,ABCB1,CYP1B1",gancaonin a
653,TCMID,gancao,,5317479,,-+,CC(=CCC1=C(C2=C(C=C1O)OC=C(C2=O)C3=CC(=C(C=C3)OC)O)O)C,,,PTPN1,PTPN1,gancaonin b
654,TCMID,gancao,,5317483,,-+,CC(=CCC1=C(C2=C(C=C1O)OC(=C(C2=O)O)C3=CC(=C(C=C3)O)OC)O)C,,,"CA7,XDH,CA4,ALOX5,ABCG2,ALOX12,ALOX15,CYP1B1,CA12","CA7,XDH,ALOX12,CA4,ALOX5,ABCG2,ALOX15,CYP1B1,CA12",gancaonin p-3'-methylether
655,TCMID,gancao,,NO,,,,,,,,glyarallin b
656,TCMID,gancao,,5317756,Exist,-+,CC(=CCC1=C(C2=C(C=C1O)OC(=O)C(=C2)C3=C(C=C(C=C3)O)O)OC)C,,,,,glycycoumarin
657,TCMID,gancao,,480787,Exist,-+,CC(=CCC1=C(C=C2C(=C1OC)C=C(C(=O)O2)C3=C(C=C(C=C3)O)O)OC)C,,,,,glycyrin
658,TCMID,gancao,,5320083,Exist,-+,CC(=CCC1=C(C2=C(C=C1O)OC(=O)C3=C2OC4=C3C=CC(=C4)O)OC)C,,"TDP1,MRGPRX1,CASP3,GMNN",,"TDP1,MRGPRX1,CASP3,GMNN",glycyrol
659,TCMID,gancao,,10114,Exist,-+,CC1(C2CCC3(C(C2(CCC1O)C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C,,"AKR1C4,PGR,MAPK9,JUN,PRKCA,MAPK10,PRKCD,PTPN11,SLCO1B3,CYP2D6,GLI3,SLCO1B1,PTPN1,TDP1,POLK,AKR1B10,PRKCB,MAPK8,CYP3A4,HSD11B1,HSD11B2,PPARG,CYP2C19,PRKCH,CYP2C9,NR3C1,HSPB1,CES1","AKR1B10,HSD11B1,HSD11B2,PRKCH,PTPN11,CES2","AKR1C4,PGR,MAPK9,JUN,PRKCA,MAPK10,PRKCD,PTPN11,SLCO1B3,CYP2D6,GLI3,SLCO1B1,PTPN1,TDP1,POLK,AKR1B10,PRKCB,MAPK8,CYP3A4,HSD11B1,HSD11B2,PPARG,CYP2C19,PRKCH,CYP2C9,NR3C1,HSPB1,CES1,CES2",glycyrrhetinic acid
660,TCMID,gancao,,NO,,,,,,,,glycyrrhetinicacid
661,TCMID,gancao,,12310283,,-+,CC1(C2CCC3(C(C2(CCC1O)C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)CO)C)C)C)C,,,"HSD11B2,AKR1B10,CES2,HSD11B1","HSD11B2,AKR1B10,CES2,HSD11B1",glycyrrhetol
662,TCMID,gancao,,15818598,,+-,CC(=CCC1=C(C2=C(C=C1O)OCC3=C2OC4=C3C=CC(=C4)O)OC)C,,,,,glyurallin a
663,TCMID,gancao,,5317777,,-+,C1OC2=C(O1)C(=C(C=C2)C3=COC4=C(C3=O)C=CC(=C4)O)O,,,,,glyzaglabrin
664,TCMID,gancao,,5318679,,-+,COC1=CC(=CC2=C1C3=C(C4=C(O3)C=C(C=C4)O)C(=O)O2)O,,,"ESR1,ESR2","ESR1,ESR2",isotrifoliol
665,TCMID,gancao,,5319013,Exist,-+,CC(=CCC1=C(C=C(C(=C1OC)C2=COC3=C(C2=O)C=CC(=C3)O)O)OC)C,,,,,licoricone
666,TCMID,gancao,,NO,,,,,,,,methylglycyrrhetate
667,TCMID,gancao,,5320118,,-+,CC(=CCC1=C(C=CC(=C1O)O)C2=C(C(=O)C3=CC(=C(C=C3O2)O)O)O)C,,,,,neouralenol
668,TCMID,shengjiang,,5320129,Exist,-+,CC(=CCC1=CC(=CC(=C1O)CC=C(C)C)C(=O)O)C,,,,,nervogenic acid
669,TCMID,baishao,,NO,,,,,,,,paeonianiin e
670,TCMID,baishao,,70698143,,++,CC12CC(=O)C3CC1(OC(C3COC(=O)C4=CC=CC=C4)O2)O,,,,,paeoniflorigenone
671,TCMID,baishao,,442688,Exist,-+,C1C2C(C3C(C(O2)O)OC(=O)C4=CC(=C(C(=C4C5=C(C(=C(C=C5C(=O)O3)O)O)O)O)O)O)OC(=O)C6=CC(=C(C(=C6C7=C(C(=C(C=C7C(=O)O1)O)O)O)O)O)O,,F10,F10,F10,pedunculagin
672,TCMID,danggui,,NO,,,,,,,,phthalicanhydride
673,TCMID,fuling,,NO,,,,,,,,poricoicacid a
674,TCMID,fuling,,NO,,,,,,,,poricoicacid c
675,TCMID,fuling,,NO,,,,,,,,poricoicacid d
676,TCMID,fuling,,NO,,,,,,,,poricoicacid dm
677,TCMID,shengjiang,,188297,Exist,-+,CC1=CCC(C2(C1C3C(CC2)C(=C)C(=O)O3)C)O,,,,,santamarin
678,TCMID,danggui,,5280460,Exist,-+,COC1=C(C=C2C(=C1)C=CC(=O)O2)O,,"ERAP2,GNAI1,GMNN,RGS12,KAT2A,CA1,CA9,RIPK2,CA7,CA12,NOD2,KLK7,ERAP1,CA13,CYP1A2,NR0B1,GFER","CA7,XDH,CA4,ERAP1,PGR,CA14,CA13,CA6,CA1,CA9,CA5A,GFER,CA12","ERAP2,GNAI1,GMNN,PGR,CA14,RGS12,KAT2A,CA6,CA1,CA9,CA5A,CA12,CA7,RIPK2,NOD2,XDH,CA4,KLK7,ERAP1,CA13,NR0B1,CYP1A2,GFER",scopoletin
679,TCMID,danggui,,192490,,-+,CC(=CCC1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=CC(=C3O)O)OC)O)O)C,,,,,uralene
680,TCMID,gancao,,192490,,-+,CC(=CCC1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=CC(=C3O)O)OC)O)O)C,,,,,uralene
571,Chemistry,baizhu,,5321018,Exist,-+,CC1=C2CC3C(=C)CCCC3(C=C2OC1=O)C,,TP53,,TP53,atractylenolideI
572,Chemistry,danggui,,5287620,Exist,-+,CC1CCCC=CC2CC(CC2C(C=CC(=O)O1)O)O,,"EPAS1,OPRM1,NR5A1,GMNN,IDH1,NR2F2,CFTR,ABCB1,HIF1A,NFE2L2,IL1B,OPRD1,TDP1,NR5A2,YAP1,BARD1,MDM2,PRNP,BRCA1,SMAD3,MDM4,NR2E3,PAX8,IFNG,NCOA3,NR0B1,MITF","PAX8,PRNP,NR0B1","EPAS1,OPRM1,NR5A1,GMNN,IDH1,NR2F2,CFTR,ABCB1,HIF1A,NFE2L2,IL1B,OPRD1,TDP1,NR5A2,YAP1,BARD1,MDM2,PRNP,BRCA1,SMAD3,MDM4,NR2E3,PAX8,NR0B1,IFNG,MITF,NCOA3",brefeldin A
573,Chemistry,baizhu,,NO,,,,,,,,atractylenolideII
574,Chemistry,gancao,,NO,,,,,,,,glazarin
575,Chemistry,gancao,,NO,,,,,,,,biochain B
576,Chemistry,gancao,,5280378,Exist,-+,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O,,"NR5A1,RARA,PGR,HDAC9,NR1I3,MAPT,SMN2,NFE2L2,ATAD5,NR1I2,GLI3,ESR1,YAP1,ESRRA,IL2,ESR2,AR,AHR,NR0B1,CYP1A2,CYP1B1","CA7,ALDH2,CA4,KLK7,HSD17B2,IL2,CYP19A1,CBR1,ESR2,MIF,ABCB1,ALOX12,CYP1B1,ESR1,CA12","ALDH2,RARA,HDAC9,MIF,ABCB1,MAPT,GLI3,ESR1,CA7,CA4,CYP19A1,AR,CYP1A2,NR0B1,CYP1B1,HSD17B2,PGR,NR1I3,CBR1,SMN2,NFE2L2,ATAD5,NR1I2,ALOX12,CA12,YAP1,KLK7,ESRRA,IL2,ESR2,AHR,NR5A1",formononetin
577,Chemistry,gancao,,5317777,,-+,C1OC2=C(O1)C(=C(C=C2)C3=COC4=C(C3=O)C=CC(=C4)O)O,,,,,glyzaglabrin
578,Chemistry,gancao,,5319013,Exist,-+,CC(=CCC1=C(C=C(C(=C1OC)C2=COC3=C(C2=O)C=CC(=C3)O)O)OC)C,,,,,licoricone
579,Chemistry,gancao,,5317478,,-+,CC(=CCC1=C(C2=C(C=C1O)OC=C(C2=O)C3=CC=C(C=C3)OC)O)C,,,"CA7,PTPN1,CYP19A1,CBR1,ABCB1,CYP1B1","CA7,PTPN1,CYP19A1,CBR1,ABCB1,CYP1B1",gancaonin A
580,Chemistry,gancao,,5317479,,-+,CC(=CCC1=C(C2=C(C=C1O)OC=C(C2=O)C3=CC(=C(C=C3)OC)O)O)C,,,PTPN1,PTPN1,gancaonin B
581,Chemistry,gancao,,14604080,,-+,CC(=CCC1=C(C2=C(C=C1O)OC=C(C2=O)C3=C(C=C(C=C3)OC)O)O)C,,,PTPN1,PTPN1,gancaonin N
582,Chemistry,gancao,,14604077,Exist,-+,CC(=CCC1=C2C(=C(C=C1O)O)C(=O)C(=CO2)C3=CC(=C(C=C3)O)O)C,,PPARG,PTPN1,"PTPN1,PPARG",gancaonin L
583,Chemistry,danggui,,17927,Exist,-+,CCC1=C(C=C(C=C1)O)O,,,TYR,TYR,4-ethylresorcinol
584,Chemistry,gancao,,14604081,Exist,-+,CC(=CCC1=C(C2=C(C=C1O)OC(=CC2=O)C3=CC(=C(C=C3)O)O)O)C,,AKT1,"ALOX5,PTPN1,AKT1","PTPN1,ALOX5,AKT1",gancaonin O
